,age,num_previous_recidivisms,race_Caucasian,race_Hispanic,race_Other,gender_Male,registeredSexOffender_TRUE,violentOffender_TRUE,gangMember_x_TRUE,homeless_TRUE,DNACollected_TRUE,employmentStatus_Full_Time,employmentStatus_Part_Time,employmentStatus_Unemployed,HighestEducationLevel_High_School_Diploma,HighestEducationLevel_No_HS_Diploma,HighestEducationLevel_Some_College,licenseStatus_Not_Suspended,licenseStatus_Suspended,time_in_Work_Release (month),time_in_Monitoring (month),recidivism,time_to_recidivism_months,time_to_recidivism_category
14497,34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.789567398,5.254685286,1,25.4,24 to 27
14498,46,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.145868021,2.150091023,1,0.7,0 to 3
14499,49,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,2.820038294,4.95009186,1,0.8,0 to 3
14500,30,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.608179475,0.096870849,1,4.266666666666667,3 to 6
14501,33,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,1,0,1.739434468,4.621527211,0,,
14502,36,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.525898755,2.328579667,0,,
14503,44,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,1.462400282,1.949379585,0,,
14504,29,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.773261937,4.890901395,0,,
14505,30,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1.120654562,11.42457235,0,,
14506,40,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,5.567552414,2.386526245,0,,
14507,35,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.663868536,0.269666836,0,,
14508,45,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.770175053,0.144375537,1,20.533333333333335,18 to 21
14509,21,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0,2.621656445,4.16940659,0,,
14510,41,1,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,6.960467805,1.808476602,0,,
14511,51,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.176574954,2.057826116,0,,
14512,29,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.225456873,3.05877148,1,4.066666666666666,3 to 6
14513,34,0,1,0,0,1,0,1,0,0,1,0,1,0,1,0,0,1,0,7.553797472,2.756119761,0,,
14514,55,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1.043107543,0.68857855,0,,
14515,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.190011175,1.393500398,0,,
14516,51,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.391583677,0.09044684,0,,
14517,38,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.202979547,3.622436317,0,,
14518,65,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.217547126,1.179324411,0,,
14519,26,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,2.574531666,0.655114712,0,,
14520,42,0,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,3.031390583,3.060577906,1,33.4,33 to 36
14521,35,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.584704931,9.207347609,1,7.233333333333333,6 to 9
14522,56,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.972472549,1.973107105,1,2.7,0 to 3
14523,44,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.091577705,12.36715146,0,,
14524,31,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8.500746941,6.77357264,0,,
14525,31,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.064160061,0.372204252,0,,
14526,31,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.112992862,0.571659019,1,35.93333333333333,33 to 36
14527,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,7.242839344,0.255414736,0,,
14528,61,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.126247654,5.21391046,0,,
14529,43,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.153052079,1.460737861,1,32.06666666666666,30 to 33
14530,38,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.01003323,1.717182952,0,,
14531,22,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,2.126639179,3.718235089,0,,
14532,26,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,2.031732088,3.462529813,0,,
14533,33,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0.964569349,6.401374702,1,9.966666666666669,9 to 12
14534,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.854020509,1.541769806,0,,
14535,53,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2.774761277,1.613988444,0,,
14536,30,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0.007570624,1.721110934,0,,
14537,41,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,1.129387103,2.000326623,0,,
14538,32,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.952425699,4.011048008,0,,
14539,29,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,5.164006389,8.203949649,0,,
14540,37,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.93375349,4.730126049,1,2.3666666666666667,0 to 3
14541,49,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,7.911379544,2.921871624,0,,
14542,52,2,0,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,1,0.861168819,0.320633448,1,16.566666666666666,15 to 18
14543,37,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.525812964,1.243737274,0,,
14544,34,2,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0.234826383,3.186844701,1,3.8,3 to 6
14545,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.601590234,0.227320639,1,14.5,12 to 15
14546,53,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.811277215,6.609064783,0,,
14547,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.278242274,1.544812729,1,17.866666666666667,15 to 18
14548,29,3,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.407377596,0.832696882,1,6.4,6 to 9
14549,23,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1.624512998,3.599841493,0,,
14550,34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,4.015150846,2.260134991,0,,
14551,39,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.036134235,0.469934491,0,,
14552,28,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1.950897983,1.648951661,0,,
14553,66,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.560984597,9.582348874,0,,
14554,31,0,1,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,0,0.430064196,9.599441705,0,,
14555,35,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.169277831,1.541776496,1,35.6,33 to 36
14556,47,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.583874517,1.035579533,0,,
14557,24,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1.472437495,18.23638129,0,,
14558,29,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.017063336,0.541337222,0,,
14559,43,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.982583778,5.136998322,1,13.700000000000001,12 to 15
14560,42,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.229295586,1.54939248,0,,
14561,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.322497817,10.37305276,0,,
14562,32,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,2.259140764,1.602289371,0,,
14563,36,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.235333247,2.048487694,0,,
14564,42,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,8.559383643,1.206540943,0,,
14565,38,1,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.567389923,0.28297678,1,7.4,6 to 9
14566,42,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.605169687,2.816464988,0,,
14567,57,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.436675902,6.173992292,0,,
14568,31,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,6.779456156,11.15188728,0,,
14569,35,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4.497686763,1.355212052,0,,
14570,42,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0.20758715,1.046900195,0,,
14571,26,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1.684165206,0.531824612,0,,
14572,56,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.968195058,1.366664917,0,,
14573,35,11,1,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0.628024058,2.752562183,1,24.133333333333336,24 to 27
14574,47,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.673147872,0.160660791,0,,
14575,67,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.777729544,3.336284095,0,,
14576,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,2.100705491,4.888382395,0,,
14577,45,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.448518435,10.533909,0,,
14578,27,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.103907602,0.763802002,1,21.066666666666666,21 to 24
14579,29,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.567254467,0.130320705,0,,
14580,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.892269072,3.822085906,0,,
14581,33,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0.334883045,0.331652669,0,,
14582,47,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1.133425074,0.682640539,0,,
14583,29,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.838987959,9.265016223,1,3.1,3 to 6
14584,50,0,1,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.868347536,4.136855777,0,,
14585,35,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0.20236323,3.717623436,0,,
14586,33,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2.755767411,3.936505918,0,,
14587,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.948614653,0.254668377,0,,
14588,34,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,2.397031825,8.573744489,0,,
14589,25,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.209652339,1.768890118,1,0.6666666666666666,0 to 3
14590,47,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.755327271,2.61259662,0,,
14591,33,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,2.211489064,2.27337385,1,4.466666666666667,3 to 6
14592,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.309211875,4.979700549,0,,
14593,23,0,1,0,0,1,0,0,0,0,1,0,1,0,1,0,0,0,0,2.34277634,0.149807345,0,,
14594,60,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,1.058921875,5.422101746,0,,
14595,33,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.702472004,0.260959616,0,,
14596,39,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,6.23891538,6.186516582,0,,
14597,50,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.660688271,0.33860863,0,,
14598,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1.609546485,1.444663643,0,,
14599,47,1,0,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1.116216173,6.719560058,1,11.600000000000001,9 to 12
14600,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,4.722703551,0.020614948,0,,
14601,40,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,6.167371878,1.073640901,1,21.633333333333333,21 to 24
14602,34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.999466177,5.138702851,0,,
14603,35,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,1,0.054570557,2.968365394,1,14.7,12 to 15
14604,35,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0.676250268,7.02733196,1,12.466666666666667,12 to 15
14605,41,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2.855080287,3.284400793,0,,
14606,39,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.45214307,1.321410349,0,,
14607,49,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0.068160927,2.169307149,0,,
14608,41,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,0,4.082753949,0.317143835,0,,
14609,26,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,11.20476083,1.272258742,0,,
14610,33,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.873284375,2.103334759,0,,
14611,62,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,2.627426333,5.649874743,0,,
14612,39,1,1,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,1,0.635571297,0.089486431,0,,
14613,28,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.676098419,2.159029687,0,,
14614,35,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.85798897,4.063528969,1,25.53333333333334,24 to 27
14615,19,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0.439673642,1.883910445,1,25.633333333333333,24 to 27
14616,55,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,2.511807941,8.091348177,0,,
14617,25,5,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,2.009529232,2.71196975,1,26.73333333333333,24 to 27
14618,32,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,4.551428473,2.712351935,0,,
14619,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.158624939,0.108071544,0,,
14620,30,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0.132096436,3.852856911,1,35.333333333333336,33 to 36
14621,37,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,12.23814718,15.36108181,0,,
14622,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0.800938448,5.515395664,0,,
14623,28,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,4.232365838,7.032561866,0,,
14624,34,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.093763961,2.697419388,0,,
14625,34,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.907400888,3.599483077,0,,
14626,55,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1.196634831,1.98576029,0,,
14627,33,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,1.340246918,0.562549909,0,,
14628,27,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,3.456062898,0.257285035,0,,
14629,52,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,2.538210682,6.492602006,0,,
14630,64,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,3.465026142,0.648659501,0,,
14631,48,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.319096453,1.749162257,0,,
14632,23,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,7.984522244,3.96645239,0,,
14633,37,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.997563754,3.908218549,0,,
14634,38,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,3.986404657,1.750368318,0,,
14635,37,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.742439221,0.110840156,0,,
14636,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,7.421797095,1.246071887,0,,
14637,37,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,7.988976945,3.752678115,0,,
14638,44,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.293760014,3.328030328,0,,
14639,50,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,2.262682932,2.615732799,1,8.9,6 to 9
14640,37,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,3.271597318,0.291874594,0,,
14641,31,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.927547425,5.965844766,0,,
14642,37,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1.72015294,0.151185458,0,,
14643,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.789923755,3.040172812,0,,
14644,23,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,3.563772125,0.303876112,0,,
14645,37,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,0,0.047506794,1.386768282,0,,
14646,27,4,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0.908543103,12.51895347,1,34.1,33 to 36
14647,57,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0.706685508,14.7877557,0,,
14648,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,8.785135374,12.1510578,0,,
14649,41,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.673006335,5.039639455,0,,
14650,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.035079337,0.583808428,0,,
14651,33,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.253531877,6.198017184,0,,
14652,36,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.174674488,1.254829801,0,,
14653,24,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,3.759891716,1.326363726,0,,
14654,28,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,12.34721463,1.978791033,0,,
14655,33,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0.52464984,6.01520908,0,,
14656,50,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,1,0,0.986740927,3.086820636,1,24.2,24 to 27
14657,38,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,0.789068355,3.740473542,0,,
14658,31,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.896699706,2.568244375,0,,
14659,52,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,7.781934376,14.37700883,0,,
14660,21,0,1,0,0,1,0,0,0,0,1,0,0,1,1,0,0,0,0,0.18292127,17.15005967,0,,
14661,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.764417535,3.793190111,0,,
14662,44,1,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.532108533,0.006091202,1,14.866666666666669,12 to 15
14663,36,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1.854778198,5.491719668,0,,
14664,33,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.602990577,1.752704998,0,,
14665,33,0,1,0,0,1,0,1,0,0,1,1,0,0,0,0,1,1,0,3.225917768,1.784921718,0,,
14666,33,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,0,0,2.527027453,0.535553231,1,9.133333333333333,9 to 12
14667,27,0,1,0,0,1,0,0,0,0,1,0,0,1,0,0,1,1,0,1.516498563,1.421531884,1,21.866666666666667,21 to 24
14668,27,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2.161505883,3.644964323,1,25.933333333333334,24 to 27
14669,59,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1.690616093,0.238963314,0,,
14670,35,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,0,0.370505022,4.832264441,1,2.2333333333333334,0 to 3
14671,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.514629834,0.340376691,0,,
14672,31,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,3.524079689,1.170400751,0,,
14673,33,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,3.806901744,2.794829041,0,,
14674,67,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.465979087,10.40122404,1,0.3333333333333333,0 to 3
14675,42,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0.11999217,13.82309702,0,,
14676,23,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.769605103,5.490684309,0,,
14677,25,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,5.028698809,7.942763652,0,,
14678,56,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.683154126,2.257781209,0,,
14679,30,0,1,0,0,1,0,0,0,0,1,1,0,0,0,0,1,0,1,4.274049257,1.818843465,0,,
14680,34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.231113112,3.525120318,0,,
14681,30,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1.052554775,5.375532144,0,,
14682,24,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0.002715355,5.935601009,0,,
14683,60,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.323518828,4.033190839,0,,
14684,41,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.982231228,5.402701635,0,,
14685,49,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,6.618139535,1.442221841,0,,
14686,37,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,5.243469294,5.295076382,0,,
14687,38,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,1.725720829,15.22894986,0,,
14688,26,0,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,2.305217173,9.573630811,0,,
14689,27,0,1,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,1,1.95440987,5.091918961,1,4.133333333333334,3 to 6
14690,33,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.215185884,1.590976484,0,,
14691,31,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0.355801193,2.347196129,0,,
14692,38,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.641729751,3.330027973,0,,
14693,44,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.106717408,11.1537707,0,,
14694,40,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,4.336550017,11.84602924,0,,
14695,28,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,1,2.513169952,0.052440436,1,9.666666666666666,9 to 12
14696,25,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0.430751587,7.154930143,0,,
14697,27,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,1.334592144,9.332175047,0,,
14698,62,0,0,1,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0.018157549,1.910044273,0,,
14699,34,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1.104903889,4.050594888,1,34.93333333333333,33 to 36
14700,55,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0.426613787,7.715368923,0,,
14701,37,2,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.01225449,2.75157333,1,28.9,27 to 30
14702,34,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.027338971,28.71207468,0,,
14703,33,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2.279241569,1.743214172,0,,
14704,59,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,4.326283514,12.4688163,0,,
14705,30,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0.325900753,4.047640501,0,,
14706,35,3,1,0,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,4.195763018,1.364515828,0,,
14707,67,0,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,2.20813096,0.542556929,0,,
14708,41,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,3.573910099,8.346786475,0,,
14709,36,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,4.331986271,0.145382229,0,,
14710,19,0,0,1,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0.646133947,4.917184335,1,2.5,0 to 3
14711,49,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.077652497,2.19750152,0,,
14712,24,7,1,0,0,1,0,1,1,0,1,1,0,0,0,0,1,1,0,2.226384981,1.393366773,0,,
14713,65,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,16.18077955,5.947872444,0,,
14714,38,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,5.558784505,3.073826729,0,,
14715,26,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,4.370932277,5.300408123,0,,
14716,31,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0.859750287,2.997347618,1,12.6,12 to 15
14717,51,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0.116358151,3.033188253,0,,
14718,39,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,2.708670128,0.883889004,0,,
14719,57,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1.745091379,2.344974633,0,,
14720,31,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,2.855520787,1.072333981,0,,
14721,25,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0.382324305,6.660095464,0,,
14722,28,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,2.998890454,2.543717198,0,,
14723,32,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1.499186587,3.622271573,0,,
14724,55,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,4.432985281,0.415098921,0,,
14725,38,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1.07566194,0.438334736,0,,
14726,47,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,3.265389963,7.361657012,0,,
14727,36,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,4.020541944,23.65692434,0,,
